resources,replicate,timeStepBacteria,bacteriaIsolate,bacteriaPhen,timeStepPhage,phageIsolate,phagePhen,infection
high,5,1,9,8,1,4,1,0
high,5,1,9,8,1,5,1,0
high,5,1,9,8,1,6,2,0
high,5,1,9,8,1,7,2,0
high,5,1,9,8,1,8,2,0
high,5,1,9,8,1,9,3,0
high,5,1,9,8,1,10,1,0
high,5,1,9,8,1,11,4,0
high,5,1,9,8,1,12,5,0
high,5,1,9,8,1,13,4,0
high,5,1,9,8,1,14,6,0
high,5,1,9,8,1,15,5,0
high,5,1,9,8,1,16,5,0
high,5,1,9,8,1,17,5,0
high,5,1,9,8,1,18,5,0
high,5,1,9,8,1,19,4,0
high,5,1,9,8,1,20,4,0
high,5,1,9,8,2,1,7,0
high,5,1,9,8,2,2,8,0
high,5,1,9,8,2,3,8,0
high,5,1,9,8,2,4,3,0
high,5,1,9,8,2,5,8,0
high,5,1,9,8,2,6,3,0
high,5,1,9,8,2,7,3,0
high,5,1,9,8,2,8,3,0
high,5,1,9,8,2,9,3,0
high,5,1,9,8,2,10,1,0
high,5,1,9,8,2,11,9,1
high,5,1,9,8,2,12,10,0
high,5,1,9,8,2,13,8,0
high,5,1,9,8,2,14,11,0
high,5,1,9,8,2,15,5,0
high,5,1,9,8,2,16,12,0
high,5,1,9,8,2,17,7,0
high,5,1,9,8,2,18,2,0
high,5,1,9,8,2,19,7,0
high,5,1,9,8,2,20,3,0
high,5,1,9,8,3,1,13,0
high,5,1,9,8,3,2,14,0
high,5,1,9,8,3,3,14,0
high,5,1,9,8,3,4,13,0
high,5,1,9,8,3,5,14,0
high,5,1,9,8,3,6,15,0
high,5,1,9,8,3,7,13,0
high,5,1,9,8,3,8,16,0
high,5,1,9,8,3,9,17,0
high,5,1,9,8,3,10,16,0
high,5,1,9,8,3,11,13,0
high,5,1,9,8,3,12,18,0
high,5,1,9,8,3,13,19,0
high,5,1,9,8,3,14,20,1
high,5,1,9,8,3,15,14,0
high,5,1,9,8,3,16,14,0
high,5,1,9,8,3,17,13,0
high,5,1,9,8,3,18,14,0
high,5,1,9,8,3,19,14,0
high,5,1,9,8,3,20,13,0
high,5,1,9,8,4,1,3,0
high,5,1,9,8,4,2,21,1
high,5,1,9,8,4,3,22,1
high,5,1,9,8,4,4,23,1
high,5,1,9,8,4,5,24,0
high,5,1,9,8,4,6,13,0
high,5,1,9,8,4,7,16,0
high,5,1,9,8,4,8,13,0
high,5,1,9,8,4,9,13,0
high,5,1,9,8,4,10,16,0
high,5,1,9,8,4,11,1,0
high,5,1,9,8,4,12,1,0
high,5,1,9,8,4,13,1,0
high,5,1,9,8,4,14,1,0
high,5,1,9,8,4,15,3,0
high,5,1,9,8,4,16,1,0
high,5,1,9,8,4,17,3,0
high,5,1,9,8,4,18,3,0
high,5,1,9,8,4,19,3,0
high,5,1,9,8,4,20,3,0
high,5,1,9,8,5,1,14,0
high,5,1,9,8,5,2,14,0
high,5,1,9,8,5,3,14,0
high,5,1,9,8,5,4,14,0
high,5,1,9,8,5,5,25,1
high,5,1,9,8,5,6,25,1
high,5,1,9,8,5,7,25,1
high,5,1,9,8,5,8,14,0
high,5,1,9,8,5,9,14,0
high,5,1,9,8,5,10,25,1
high,5,1,9,8,5,11,25,1
high,5,1,9,8,5,12,25,1
high,5,1,9,8,5,13,14,0
high,5,1,9,8,5,14,14,0
high,5,1,9,8,5,15,14,0
high,5,1,9,8,5,16,14,0
high,5,1,9,8,5,17,14,0
high,5,1,9,8,5,18,14,0
high,5,1,9,8,5,19,14,0
high,5,1,9,8,5,20,25,1
high,5,1,9,8,6,1,26,
high,5,1,9,8,6,2,26,
high,5,1,9,8,6,3,26,
high,5,1,9,8,6,4,26,
high,5,1,9,8,6,5,26,
high,5,1,9,8,6,6,26,
high,5,1,9,8,6,7,26,
high,5,1,9,8,6,8,26,
high,5,1,9,8,6,9,26,
high,5,1,9,8,6,10,26,
high,5,1,9,8,6,11,26,
high,5,1,9,8,6,12,26,
high,5,1,9,8,6,13,26,
high,5,1,9,8,6,14,26,
high,5,1,9,8,6,15,26,
high,5,1,9,8,6,16,26,
high,5,1,9,8,6,17,26,
high,5,1,9,8,6,18,26,
high,5,1,9,8,6,19,26,
high,5,1,9,8,6,20,26,
high,5,1,10,9,1,1,1,0
high,5,1,10,9,1,2,2,0
high,5,1,10,9,1,3,2,0
high,5,1,10,9,1,4,1,0
high,5,1,10,9,1,5,1,0
high,5,1,10,9,1,6,2,0
high,5,1,10,9,1,7,2,0
high,5,1,10,9,1,8,2,0
high,5,1,10,9,1,9,3,0
high,5,1,10,9,1,10,1,0
high,5,1,10,9,1,11,4,0
high,5,1,10,9,1,12,5,0
high,5,1,10,9,1,13,4,0
high,5,1,10,9,1,14,6,0
high,5,1,10,9,1,15,5,0
high,5,1,10,9,1,16,5,0
high,5,1,10,9,1,17,5,0
high,5,1,10,9,1,18,5,0
high,5,1,10,9,1,19,4,0
high,5,1,10,9,1,20,4,0
high,5,1,10,9,2,1,7,0
high,5,1,10,9,2,2,8,0
high,5,1,10,9,2,3,8,0
high,5,1,10,9,2,4,3,0
high,5,1,10,9,2,5,8,0
high,5,1,10,9,2,6,3,0
high,5,1,10,9,2,7,3,0
high,5,1,10,9,2,8,3,0
high,5,1,10,9,2,9,3,0
high,5,1,10,9,2,10,1,0
high,5,1,10,9,2,11,9,0
high,5,1,10,9,2,12,10,1
high,5,1,10,9,2,13,8,0
high,5,1,10,9,2,14,11,0
high,5,1,10,9,2,15,5,0
high,5,1,10,9,2,16,12,0
high,5,1,10,9,2,17,7,0
high,5,1,10,9,2,18,2,0
high,5,1,10,9,2,19,7,0
high,5,1,10,9,2,20,3,0
high,5,1,10,9,3,1,13,0
high,5,1,10,9,3,2,14,0
high,5,1,10,9,3,3,14,0
high,5,1,10,9,3,4,13,0
high,5,1,10,9,3,5,14,0
high,5,1,10,9,3,6,15,0
high,5,1,10,9,3,7,13,0
high,5,1,10,9,3,8,16,0
high,5,1,10,9,3,9,17,0
high,5,1,10,9,3,10,16,0
high,5,1,10,9,3,11,13,0
high,5,1,10,9,3,12,18,0
high,5,1,10,9,3,13,19,0
high,5,1,10,9,3,14,20,1
high,5,1,10,9,3,15,14,0
high,5,1,10,9,3,16,14,0
high,5,1,10,9,3,17,13,0
high,5,1,10,9,3,18,14,0
high,5,1,10,9,3,19,14,0
high,5,1,10,9,3,20,13,0
high,5,1,10,9,4,1,3,0
high,5,1,10,9,4,2,21,1
high,5,1,10,9,4,3,22,1
high,5,1,10,9,4,4,23,1
high,5,1,10,9,4,5,24,0
high,5,1,10,9,4,6,13,0
high,5,1,10,9,4,7,16,0
high,5,1,10,9,4,8,13,0
high,5,1,10,9,4,9,13,0
high,5,1,10,9,4,10,16,0
high,5,1,10,9,4,11,1,0
high,5,1,10,9,4,12,1,0
high,5,1,10,9,4,13,1,0
high,5,1,10,9,4,14,1,0
high,5,1,10,9,4,15,3,0
high,5,1,10,9,4,16,1,0
high,5,1,10,9,4,17,3,0
high,5,1,10,9,4,18,3,0
high,5,1,10,9,4,19,3,0
high,5,1,10,9,4,20,3,0
high,5,1,10,9,5,1,14,0
high,5,1,10,9,5,2,14,0
high,5,1,10,9,5,3,14,0
high,5,1,10,9,5,4,14,0
high,5,1,10,9,5,5,25,1
high,5,1,10,9,5,6,25,1
high,5,1,10,9,5,7,25,1
high,5,1,10,9,5,8,14,0
high,5,1,10,9,5,9,14,0
high,5,1,10,9,5,10,25,1
high,5,1,10,9,5,11,25,1
high,5,1,10,9,5,12,25,1
high,5,1,10,9,5,13,14,0
high,5,1,10,9,5,14,14,0
high,5,1,10,9,5,15,14,0
high,5,1,10,9,5,16,14,0
high,5,1,10,9,5,17,14,0
high,5,1,10,9,5,18,14,0
high,5,1,10,9,5,19,14,0
high,5,1,10,9,5,20,25,1
high,5,1,10,9,6,1,26,
high,5,1,10,9,6,2,26,
high,5,1,10,9,6,3,26,
high,5,1,10,9,6,4,26,
high,5,1,10,9,6,5,26,
high,5,1,10,9,6,6,26,
high,5,1,10,9,6,7,26,
high,5,1,10,9,6,8,26,
high,5,1,10,9,6,9,26,
high,5,1,10,9,6,10,26,
high,5,1,10,9,6,11,26,
high,5,1,10,9,6,12,26,
high,5,1,10,9,6,13,26,
high,5,1,10,9,6,14,26,
high,5,1,10,9,6,15,26,
high,5,1,10,9,6,16,26,
high,5,1,10,9,6,17,26,
high,5,1,10,9,6,18,26,
high,5,1,10,9,6,19,26,
high,5,1,10,9,6,20,26,
high,5,1,11,10,1,1,1,0
high,5,1,11,10,1,2,2,0
high,5,1,11,10,1,3,2,0
high,5,1,11,10,1,4,1,0
high,5,1,11,10,1,5,1,0
high,5,1,11,10,1,6,2,0
high,5,1,11,10,1,7,2,0
high,5,1,11,10,1,8,2,0
high,5,1,11,10,1,9,3,0
high,5,1,11,10,1,10,1,0
high,5,1,11,10,1,11,4,0
high,5,1,11,10,1,12,5,0
high,5,1,11,10,1,13,4,0
high,5,1,11,10,1,14,6,0
high,5,1,11,10,1,15,5,0
high,5,1,11,10,1,16,5,0
high,5,1,11,10,1,17,5,0
high,5,1,11,10,1,18,5,0
high,5,1,11,10,1,19,4,0
high,5,1,11,10,1,20,4,0
high,5,1,11,10,2,1,7,0
high,5,1,11,10,2,2,8,0
high,5,1,11,10,2,3,8,0
high,5,1,11,10,2,4,3,0
high,5,1,11,10,2,5,8,0
high,5,1,11,10,2,6,3,0
high,5,1,11,10,2,7,3,0
high,5,1,11,10,2,8,3,0
high,5,1,11,10,2,9,3,0
high,5,1,11,10,2,10,1,0
high,5,1,11,10,2,11,9,0
high,5,1,11,10,2,12,10,0
high,5,1,11,10,2,13,8,0
high,5,1,11,10,2,14,11,0
high,5,1,11,10,2,15,5,0
high,5,1,11,10,2,16,12,0
high,5,1,11,10,2,17,7,0
high,5,1,11,10,2,18,2,0
high,5,1,11,10,2,19,7,0
high,5,1,11,10,2,20,3,0
high,5,1,11,10,3,1,13,0
high,5,1,11,10,3,2,14,0
high,5,1,11,10,3,3,14,0
high,5,1,11,10,3,4,13,0
high,5,1,11,10,3,5,14,0
high,5,1,11,10,3,6,15,0
high,5,1,11,10,3,7,13,0
high,5,1,11,10,3,8,16,0
high,5,1,11,10,3,9,17,0
high,5,1,11,10,3,10,16,0
high,5,1,11,10,3,11,13,0
high,5,1,11,10,3,12,18,0
high,5,1,11,10,3,13,19,1
high,5,1,11,10,3,14,20,1
high,5,1,11,10,3,15,14,0
high,5,1,11,10,3,16,14,0
high,5,1,11,10,3,17,13,0
high,5,1,11,10,3,18,14,0
high,5,1,11,10,3,19,14,0
high,5,1,11,10,3,20,13,0
high,5,1,11,10,4,1,3,0
high,5,1,11,10,4,2,21,1
high,5,1,11,10,4,3,22,1
high,5,1,11,10,4,4,23,1
high,5,1,11,10,4,5,24,0
high,5,1,11,10,4,6,13,0
high,5,1,11,10,4,7,16,0
high,5,1,11,10,4,8,13,0
high,5,1,11,10,4,9,13,0
high,5,1,11,10,4,10,16,0
high,5,1,11,10,4,11,1,0
high,5,1,11,10,4,12,1,0
high,5,1,11,10,4,13,1,0
high,5,1,11,10,4,14,1,0
high,5,1,11,10,4,15,3,0
high,5,1,11,10,4,16,1,0
high,5,1,11,10,4,17,3,0
high,5,1,11,10,4,18,3,0
high,5,1,11,10,4,19,3,0
high,5,1,11,10,4,20,3,0
high,5,1,11,10,5,1,14,0
high,5,1,11,10,5,2,14,0
high,5,1,11,10,5,3,14,0
high,5,1,11,10,5,4,14,0
high,5,1,11,10,5,5,25,1
high,5,1,11,10,5,6,25,1
high,5,1,11,10,5,7,25,1
high,5,1,11,10,5,8,14,0
high,5,1,11,10,5,9,14,0
high,5,1,11,10,5,10,25,1
high,5,1,11,10,5,11,25,1
high,5,1,11,10,5,12,25,1
high,5,1,11,10,5,13,14,0
high,5,1,11,10,5,14,14,0
high,5,1,11,10,5,15,14,0
high,5,1,11,10,5,16,14,0
high,5,1,11,10,5,17,14,0
high,5,1,11,10,5,18,14,0
high,5,1,11,10,5,19,14,0
high,5,1,11,10,5,20,25,1
high,5,1,11,10,6,1,26,
high,5,1,11,10,6,2,26,
high,5,1,11,10,6,3,26,
high,5,1,11,10,6,4,26,
high,5,1,11,10,6,5,26,
high,5,1,11,10,6,6,26,
high,5,1,11,10,6,7,26,
high,5,1,11,10,6,8,26,
high,5,1,11,10,6,9,26,
high,5,1,11,10,6,10,26,
high,5,1,11,10,6,11,26,
high,5,1,11,10,6,12,26,
high,5,1,11,10,6,13,26,
high,5,1,11,10,6,14,26,
high,5,1,11,10,6,15,26,
high,5,1,11,10,6,16,26,
high,5,1,11,10,6,17,26,
high,5,1,11,10,6,18,26,
high,5,1,11,10,6,19,26,
high,5,1,11,10,6,20,26,
high,5,1,12,10,1,1,1,0
high,5,1,12,10,1,2,2,0
high,5,1,12,10,1,3,2,0
high,5,1,12,10,1,4,1,0
high,5,1,12,10,1,5,1,0
high,5,1,12,10,1,6,2,0
high,5,1,12,10,1,7,2,0
high,5,1,12,10,1,8,2,0
high,5,1,12,10,1,9,3,0
high,5,1,12,10,1,10,1,0
high,5,1,12,10,1,11,4,0
high,5,1,12,10,1,12,5,0
high,5,1,12,10,1,13,4,0
high,5,1,12,10,1,14,6,0
high,5,1,12,10,1,15,5,0
high,5,1,12,10,1,16,5,0
high,5,1,12,10,1,17,5,0
high,5,1,12,10,1,18,5,0
high,5,1,12,10,1,19,4,0
high,5,1,12,10,1,20,4,0
high,5,1,12,10,2,1,7,0
high,5,1,12,10,2,2,8,0
high,5,1,12,10,2,3,8,0
high,5,1,12,10,2,4,3,0
high,5,1,12,10,2,5,8,0
high,5,1,12,10,2,6,3,0
high,5,1,12,10,2,7,3,0
high,5,1,12,10,2,8,3,0
high,5,1,12,10,2,9,3,0
high,5,1,12,10,2,10,1,0
high,5,1,12,10,2,11,9,0
high,5,1,12,10,2,12,10,0
high,5,1,12,10,2,13,8,0
high,5,1,12,10,2,14,11,0
high,5,1,12,10,2,15,5,0
high,5,1,12,10,2,16,12,0
high,5,1,12,10,2,17,7,0
high,5,1,12,10,2,18,2,0
high,5,1,12,10,2,19,7,0
high,5,1,12,10,2,20,3,0
high,5,1,12,10,3,1,13,0
high,5,1,12,10,3,2,14,0
high,5,1,12,10,3,3,14,0
high,5,1,12,10,3,4,13,0
high,5,1,12,10,3,5,14,0
high,5,1,12,10,3,6,15,0
high,5,1,12,10,3,7,13,0
high,5,1,12,10,3,8,16,0
high,5,1,12,10,3,9,17,0
high,5,1,12,10,3,10,16,0
high,5,1,12,10,3,11,13,0
high,5,1,12,10,3,12,18,0
high,5,1,12,10,3,13,19,1
high,5,1,12,10,3,14,20,1
high,5,1,12,10,3,15,14,0
high,5,1,12,10,3,16,14,0
high,5,1,12,10,3,17,13,0
high,5,1,12,10,3,18,14,0
high,5,1,12,10,3,19,14,0
high,5,1,12,10,3,20,13,0
high,5,1,12,10,4,1,3,0
high,5,1,12,10,4,2,21,1
high,5,1,12,10,4,3,22,1
high,5,1,12,10,4,4,23,1
high,5,1,12,10,4,5,24,0
high,5,1,12,10,4,6,13,0
high,5,1,12,10,4,7,16,0
high,5,1,12,10,4,8,13,0
high,5,1,12,10,4,9,13,0
high,5,1,12,10,4,10,16,0
high,5,1,12,10,4,11,1,0
high,5,1,12,10,4,12,1,0
high,5,1,12,10,4,13,1,0
high,5,1,12,10,4,14,1,0
high,5,1,12,10,4,15,3,0
high,5,1,12,10,4,16,1,0
high,5,1,12,10,4,17,3,0
high,5,1,12,10,4,18,3,0
high,5,1,12,10,4,19,3,0
high,5,1,12,10,4,20,3,0
high,5,1,12,10,5,1,14,0
high,5,1,12,10,5,2,14,0
high,5,1,12,10,5,3,14,0
high,5,1,12,10,5,4,14,0
high,5,1,12,10,5,5,25,1
high,5,1,12,10,5,6,25,1
high,5,1,12,10,5,7,25,1
high,5,1,12,10,5,8,14,0
high,5,1,12,10,5,9,14,0
high,5,1,12,10,5,10,25,1
high,5,1,12,10,5,11,25,1
high,5,1,12,10,5,12,25,1
high,5,1,12,10,5,13,14,0
high,5,1,12,10,5,14,14,0
high,5,1,12,10,5,15,14,0
high,5,1,12,10,5,16,14,0
high,5,1,12,10,5,17,14,0
high,5,1,12,10,5,18,14,0
high,5,1,12,10,5,19,14,0
high,5,1,12,10,5,20,25,1
high,5,1,12,10,6,1,26,
high,5,1,12,10,6,2,26,
high,5,1,12,10,6,3,26,
high,5,1,12,10,6,4,26,
high,5,1,12,10,6,5,26,
high,5,1,12,10,6,6,26,
high,5,1,12,10,6,7,26,
high,5,1,12,10,6,8,26,
high,5,1,12,10,6,9,26,
high,5,1,12,10,6,10,26,
high,5,1,12,10,6,11,26,
high,5,1,12,10,6,12,26,
high,5,1,12,10,6,13,26,
high,5,1,12,10,6,14,26,
high,5,1,12,10,6,15,26,
high,5,1,12,10,6,16,26,
high,5,1,12,10,6,17,26,
high,5,1,12,10,6,18,26,
high,5,1,12,10,6,19,26,
high,5,1,12,10,6,20,26,
high,5,1,13,10,1,1,1,0
high,5,1,13,10,1,2,2,0
high,5,1,13,10,1,3,2,0
high,5,1,13,10,1,4,1,0
high,5,1,13,10,1,5,1,0
high,5,1,13,10,1,6,2,0
high,5,1,13,10,1,7,2,0
high,5,1,13,10,1,8,2,0
high,5,1,13,10,1,9,3,0
high,5,1,13,10,1,10,1,0
high,5,1,13,10,1,11,4,0
high,5,1,13,10,1,12,5,0
high,5,1,13,10,1,13,4,0
high,5,1,13,10,1,14,6,0
high,5,1,13,10,1,15,5,0
high,5,1,13,10,1,16,5,0
high,5,1,13,10,1,17,5,0
high,5,1,13,10,1,18,5,0
high,5,1,13,10,1,19,4,0
high,5,1,13,10,1,20,4,0
high,5,1,13,10,2,1,7,0
high,5,1,13,10,2,2,8,0
high,5,1,13,10,2,3,8,0
high,5,1,13,10,2,4,3,0
high,5,1,13,10,2,5,8,0
high,5,1,13,10,2,6,3,0
high,5,1,13,10,2,7,3,0
high,5,1,13,10,2,8,3,0
high,5,1,13,10,2,9,3,0
high,5,1,13,10,2,10,1,0
high,5,1,13,10,2,11,9,0
high,5,1,13,10,2,12,10,0
high,5,1,13,10,2,13,8,0
high,5,1,13,10,2,14,11,0
high,5,1,13,10,2,15,5,0
high,5,1,13,10,2,16,12,0
high,5,1,13,10,2,17,7,0
high,5,1,13,10,2,18,2,0
high,5,1,13,10,2,19,7,0
high,5,1,13,10,2,20,3,0
high,5,1,13,10,3,1,13,0
high,5,1,13,10,3,2,14,0
high,5,1,13,10,3,3,14,0
high,5,1,13,10,3,4,13,0
high,5,1,13,10,3,5,14,0
high,5,1,13,10,3,6,15,0
high,5,1,13,10,3,7,13,0
high,5,1,13,10,3,8,16,0
high,5,1,13,10,3,9,17,0
high,5,1,13,10,3,10,16,0
high,5,1,13,10,3,11,13,0
high,5,1,13,10,3,12,18,0
high,5,1,13,10,3,13,19,1
high,5,1,13,10,3,14,20,1
high,5,1,13,10,3,15,14,0
high,5,1,13,10,3,16,14,0
high,5,1,13,10,3,17,13,0
high,5,1,13,10,3,18,14,0
high,5,1,13,10,3,19,14,0
high,5,1,13,10,3,20,13,0
high,5,1,13,10,4,1,3,0
high,5,1,13,10,4,2,21,1
high,5,1,13,10,4,3,22,1
high,5,1,13,10,4,4,23,1
high,5,1,13,10,4,5,24,0
high,5,1,13,10,4,6,13,0
high,5,1,13,10,4,7,16,0
high,5,1,13,10,4,8,13,0
high,5,1,13,10,4,9,13,0
high,5,1,13,10,4,10,16,0
high,5,1,13,10,4,11,1,0
high,5,1,13,10,4,12,1,0
high,5,1,13,10,4,13,1,0
high,5,1,13,10,4,14,1,0
high,5,1,13,10,4,15,3,0
high,5,1,13,10,4,16,1,0
high,5,1,13,10,4,17,3,0
high,5,1,13,10,4,18,3,0
high,5,1,13,10,4,19,3,0
high,5,1,13,10,4,20,3,0
high,5,1,13,10,5,1,14,0
high,5,1,13,10,5,2,14,0
high,5,1,13,10,5,3,14,0
high,5,1,13,10,5,4,14,0
high,5,1,13,10,5,5,25,1
high,5,1,13,10,5,6,25,1
high,5,1,13,10,5,7,25,1
high,5,1,13,10,5,8,14,0
high,5,1,13,10,5,9,14,0
high,5,1,13,10,5,10,25,1
high,5,1,13,10,5,11,25,1
high,5,1,13,10,5,12,25,1
high,5,1,13,10,5,13,14,0
high,5,1,13,10,5,14,14,0
high,5,1,13,10,5,15,14,0
high,5,1,13,10,5,16,14,0
high,5,1,13,10,5,17,14,0
high,5,1,13,10,5,18,14,0
high,5,1,13,10,5,19,14,0
high,5,1,13,10,5,20,25,1
high,5,1,13,10,6,1,26,
high,5,1,13,10,6,2,26,
high,5,1,13,10,6,3,26,
high,5,1,13,10,6,4,26,
high,5,1,13,10,6,5,26,
high,5,1,13,10,6,6,26,
high,5,1,13,10,6,7,26,
high,5,1,13,10,6,8,26,
high,5,1,13,10,6,9,26,
high,5,1,13,10,6,10,26,
high,5,1,13,10,6,11,26,
high,5,1,13,10,6,12,26,
high,5,1,13,10,6,13,26,
high,5,1,13,10,6,14,26,
high,5,1,13,10,6,15,26,
high,5,1,13,10,6,16,26,
high,5,1,13,10,6,17,26,
high,5,1,13,10,6,18,26,
high,5,1,13,10,6,19,26,
high,5,1,13,10,6,20,26,
high,5,1,14,11,1,1,1,0
high,5,1,14,11,1,2,2,0
high,5,1,14,11,1,3,2,0
high,5,1,14,11,1,4,1,0
high,5,1,14,11,1,5,1,0
high,5,1,14,11,1,6,2,0
high,5,1,14,11,1,7,2,0
high,5,1,14,11,1,8,2,0
high,5,1,14,11,1,9,3,0
high,5,1,14,11,1,10,1,0
high,5,1,14,11,1,11,4,0
high,5,1,14,11,1,12,5,0
high,5,1,14,11,1,13,4,0
high,5,1,14,11,1,14,6,0
high,5,1,14,11,1,15,5,0
high,5,1,14,11,1,16,5,0
high,5,1,14,11,1,17,5,0
high,5,1,14,11,1,18,5,0
high,5,1,14,11,1,19,4,0
high,5,1,14,11,1,20,4,0
high,5,1,14,11,2,1,7,0
high,5,1,14,11,2,2,8,0
high,5,1,14,11,2,3,8,0
high,5,1,14,11,2,4,3,0
high,5,1,14,11,2,5,8,0
high,5,1,14,11,2,6,3,0
high,5,1,14,11,2,7,3,0
high,5,1,14,11,2,8,3,0
high,5,1,14,11,2,9,3,0
high,5,1,14,11,2,10,1,0
high,5,1,14,11,2,11,9,0
high,5,1,14,11,2,12,10,0
high,5,1,14,11,2,13,8,0
high,5,1,14,11,2,14,11,0
high,5,1,14,11,2,15,5,0
high,5,1,14,11,2,16,12,1
high,5,1,14,11,2,17,7,0
high,5,1,14,11,2,18,2,0
high,5,1,14,11,2,19,7,0
high,5,1,14,11,2,20,3,0
high,5,1,14,11,3,1,13,0
high,5,1,14,11,3,2,14,0
high,5,1,14,11,3,3,14,0
high,5,1,14,11,3,4,13,0
high,5,1,14,11,3,5,14,0
high,5,1,14,11,3,6,15,0
high,5,1,14,11,3,7,13,0
high,5,1,14,11,3,8,16,0
high,5,1,14,11,3,9,17,0
high,5,1,14,11,3,10,16,0
high,5,1,14,11,3,11,13,0
high,5,1,14,11,3,12,18,0
high,5,1,14,11,3,13,19,1
high,5,1,14,11,3,14,20,1
high,5,1,14,11,3,15,14,0
high,5,1,14,11,3,16,14,0
high,5,1,14,11,3,17,13,0
high,5,1,14,11,3,18,14,0
high,5,1,14,11,3,19,14,0
high,5,1,14,11,3,20,13,0
high,5,1,14,11,4,1,3,0
high,5,1,14,11,4,2,21,1
high,5,1,14,11,4,3,22,1
high,5,1,14,11,4,4,23,1
high,5,1,14,11,4,5,24,0
high,5,1,14,11,4,6,13,0
high,5,1,14,11,4,7,16,0
high,5,1,14,11,4,8,13,0
high,5,1,14,11,4,9,13,0
high,5,1,14,11,4,10,16,0
high,5,1,14,11,4,11,1,0
high,5,1,14,11,4,12,1,0
high,5,1,14,11,4,13,1,0
high,5,1,14,11,4,14,1,0
high,5,1,14,11,4,15,3,0
high,5,1,14,11,4,16,1,0
high,5,1,14,11,4,17,3,0
high,5,1,14,11,4,18,3,0
high,5,1,14,11,4,19,3,0
high,5,1,14,11,4,20,3,0
high,5,1,14,11,5,1,14,0
high,5,1,14,11,5,2,14,0
high,5,1,14,11,5,3,14,0
high,5,1,14,11,5,4,14,0
high,5,1,14,11,5,5,25,1
high,5,1,14,11,5,6,25,1
high,5,1,14,11,5,7,25,1
high,5,1,14,11,5,8,14,0
high,5,1,14,11,5,9,14,0
high,5,1,14,11,5,10,25,1
high,5,1,14,11,5,11,25,1
high,5,1,14,11,5,12,25,1
high,5,1,14,11,5,13,14,0
high,5,1,14,11,5,14,14,0
high,5,1,14,11,5,15,14,0
high,5,1,14,11,5,16,14,0
high,5,1,14,11,5,17,14,0
high,5,1,14,11,5,18,14,0
high,5,1,14,11,5,19,14,0
high,5,1,14,11,5,20,25,1
high,5,1,14,11,6,1,26,
high,5,1,14,11,6,2,26,
high,5,1,14,11,6,3,26,
high,5,1,14,11,6,4,26,
high,5,1,14,11,6,5,26,
high,5,1,14,11,6,6,26,
high,5,1,14,11,6,7,26,
high,5,1,14,11,6,8,26,
high,5,1,14,11,6,9,26,
high,5,1,14,11,6,10,26,
high,5,1,14,11,6,11,26,
high,5,1,14,11,6,12,26,
high,5,1,14,11,6,13,26,
high,5,1,14,11,6,14,26,
high,5,1,14,11,6,15,26,
high,5,1,14,11,6,16,26,
high,5,1,14,11,6,17,26,
high,5,1,14,11,6,18,26,
high,5,1,14,11,6,19,26,
high,5,1,14,11,6,20,26,
high,5,1,15,12,1,1,1,0
high,5,1,15,12,1,2,2,0
high,5,1,15,12,1,3,2,0
high,5,1,15,12,1,4,1,0
high,5,1,15,12,1,5,1,0
high,5,1,15,12,1,6,2,0
high,5,1,15,12,1,7,2,0
high,5,1,15,12,1,8,2,0
high,5,1,15,12,1,9,3,0
high,5,1,15,12,1,10,1,0
high,5,1,15,12,1,11,4,1
high,5,1,15,12,1,12,5,1
high,5,1,15,12,1,13,4,1
high,5,1,15,12,1,14,6,1
high,5,1,15,12,1,15,5,1
high,5,1,15,12,1,16,5,1
high,5,1,15,12,1,17,5,1
high,5,1,15,12,1,18,5,1
high,5,1,15,12,1,19,4,1
high,5,1,15,12,1,20,4,1
high,5,1,15,12,2,1,7,0
high,5,1,15,12,2,2,8,1
high,5,1,15,12,2,3,8,1
high,5,1,15,12,2,4,3,0
high,5,1,15,12,2,5,8,1
high,5,1,15,12,2,6,3,0
high,5,1,15,12,2,7,3,0
high,5,1,15,12,2,8,3,0
high,5,1,15,12,2,9,3,0
high,5,1,15,12,2,10,1,0
high,5,1,15,12,2,11,9,0
high,5,1,15,12,2,12,10,1
high,5,1,15,12,2,13,8,1
high,5,1,15,12,2,14,11,0
high,5,1,15,12,2,15,5,1
high,5,1,15,12,2,16,12,0
high,5,1,15,12,2,17,7,0
high,5,1,15,12,2,18,2,0
high,5,1,15,12,2,19,7,0
high,5,1,15,12,2,20,3,0
high,5,1,15,12,3,1,13,0
high,5,1,15,12,3,2,14,0
high,5,1,15,12,3,3,14,0
high,5,1,15,12,3,4,13,0
high,5,1,15,12,3,5,14,0
high,5,1,15,12,3,6,15,0
high,5,1,15,12,3,7,13,0
high,5,1,15,12,3,8,16,0
high,5,1,15,12,3,9,17,0
high,5,1,15,12,3,10,16,0
high,5,1,15,12,3,11,13,0
high,5,1,15,12,3,12,18,0
high,5,1,15,12,3,13,19,1
high,5,1,15,12,3,14,20,1
high,5,1,15,12,3,15,14,0
high,5,1,15,12,3,16,14,0
high,5,1,15,12,3,17,13,0
high,5,1,15,12,3,18,14,0
high,5,1,15,12,3,19,14,0
high,5,1,15,12,3,20,13,0
high,5,1,15,12,4,1,3,0
high,5,1,15,12,4,2,21,1
high,5,1,15,12,4,3,22,1
high,5,1,15,12,4,4,23,1
